Date,Store_ID,Product_ID,Opening_Stock,Closing_Stock,Wastage_Units,Reorder_Level
2024-07-06,S019,P095,439,413,4,81
2024-11-07,S003,P039,338,278,18,139
2024-03-27,S017,P067,541,433,7,190
2024-08-22,S006,P074,417,340,4,157
2024-07-03,S009,P045,142,103,10,107
2024-01-24,S013,P046,521,485,13,143
2024-03-29,S006,P117,569,450,0,110
2024-07-02,S014,P087,172,111,2,93
2024-02-25,S020,P035,210,87,21,93
2024-09-10,S010,P080,298,270,6,169
2024-10-28,S007,P007,288,261,0,173
2024-08-17,S003,P095,416,355,2,99
2024-08-31,S002,P023,553,463,13,114
2024-08-15,S016,P117,453,427,0,165
2024-02-24,S008,P065,570,435,22,184
2024-05-07,S017,P047,394,320,0,120
2024-06-17,S009,P099,442,374,5,92
2024-01-20,S011,P034,531,428,8,121
2024-04-22,S018,P037,536,455,10,196
2024-07-17,S016,P009,599,539,19,149
2024-10-30,S013,P067,406,306,3,167
2024-07-04,S004,P094,109,5,2,136
2024-11-09,S008,P095,558,444,4,160
2024-02-10,S008,P060,542,430,15,198
2024-06-04,S012,P007,513,400,8,157
2024-09-01,S011,P091,518,488,4,158
2024-05-11,S016,P087,143,80,2,105
2024-02-24,S018,P102,175,101,2,167
2024-02-22,S012,P098,304,198,5,180
2024-10-27,S010,P020,302,242,25,168
2024-01-07,S012,P030,553,454,20,196
2024-05-07,S011,P078,350,266,20,82
2024-04-20,S007,P006,343,299,11,193
2024-02-16,S014,P086,268,215,2,143
2024-01-08,S011,P117,584,549,3,181
2024-12-20,S009,P027,108,57,17,141
2024-01-18,S002,P097,273,198,5,156
2024-01-07,S012,P120,488,462,2,125
2024-09-27,S001,P044,460,429,8,145
2024-02-09,S015,P089,377,263,3,164
2024-07-28,S003,P075,519,451,0,185
2024-05-09,S014,P093,181,67,5,80
2024-03-21,S008,P024,405,361,10,110
2024-02-01,S008,P050,422,377,10,137
2024-10-26,S007,P040,132,0,24,135
2024-02-12,S011,P035,575,501,25,123
2024-03-14,S015,P020,597,523,15,133
2024-09-23,S002,P089,588,557,2,122
2024-09-05,S006,P108,577,466,2,139
2024-07-11,S014,P009,338,240,22,189
2024-04-12,S010,P094,479,393,2,174
2024-02-19,S003,P104,253,169,5,165
2024-09-25,S015,P052,285,221,7,166
2024-03-20,S011,P002,354,311,18,194
2024-01-09,S005,P011,439,409,7,99
2024-04-14,S020,P120,111,81,0,122
2024-05-01,S011,P095,363,299,4,136
2024-06-08,S008,P033,546,451,11,88
2024-12-13,S003,P052,144,42,10,175
2024-02-10,S010,P011,217,149,14,161
2024-06-10,S007,P054,519,417,16,122
2024-05-12,S006,P072,191,138,10,184
2024-01-15,S003,P085,419,380,1,83
2024-08-26,S014,P024,571,522,8,143
2024-09-09,S017,P004,389,261,18,131
2024-07-07,S012,P071,200,124,13,143
2024-11-05,S012,P073,247,113,25,104
2024-12-01,S016,P105,447,375,2,154
2024-07-30,S014,P015,142,21,1,109
2024-03-22,S017,P096,443,341,4,160
2024-07-20,S006,P038,430,386,5,98
2024-06-10,S020,P066,417,293,20,101
2024-01-25,S018,P115,333,239,4,141
2024-08-26,S002,P093,488,390,5,86
2024-12-08,S020,P088,278,178,2,92
2024-10-15,S017,P100,527,478,5,102
2024-09-02,S020,P102,318,255,2,150
2024-03-26,S003,P016,455,415,7,110
2024-10-09,S017,P069,243,145,19,158
2024-09-25,S018,P107,324,296,3,112
2024-10-31,S014,P045,589,546,20,152
2024-06-13,S013,P002,469,406,12,180
2024-09-23,S005,P117,580,495,3,93
2024-03-24,S007,P119,401,353,0,95
2024-11-01,S019,P004,142,88,21,139
2024-12-28,S001,P072,213,168,22,150
2024-08-10,S002,P076,261,154,23,156
2024-02-16,S011,P116,123,1,2,147
2024-06-03,S014,P117,296,268,5,149
2024-09-01,S002,P102,578,470,4,108
2024-06-13,S017,P061,148,96,9,107
2024-08-25,S017,P030,500,451,17,93
2024-08-29,S012,P052,134,36,23,179
2024-08-23,S015,P032,346,246,6,101
2024-08-02,S015,P013,430,384,12,144
2024-03-03,S002,P096,299,194,3,151
2024-01-10,S013,P101,495,472,2,137
2024-01-14,S015,P095,398,302,3,199
2024-08-13,S007,P057,395,309,1,123
2024-01-19,S015,P019,203,146,19,97
2024-02-24,S012,P031,441,319,22,145
2024-03-17,S003,P082,209,151,4,163
2024-09-29,S012,P091,528,460,2,137
2024-07-17,S018,P077,163,124,13,84
2024-03-23,S016,P038,226,140,18,171
2024-01-08,S018,P117,495,382,5,197
2024-06-26,S013,P008,540,400,24,186
2024-05-30,S005,P055,571,533,3,197
2024-02-06,S013,P082,377,343,1,124
2024-02-01,S014,P017,249,209,16,93
2024-03-27,S017,P005,470,363,7,131
2024-05-31,S011,P039,107,14,18,124
2024-09-25,S011,P034,596,522,6,85
2024-08-18,S015,P068,145,109,7,157
2024-01-18,S009,P025,580,522,25,126
2024-08-25,S003,P054,435,411,2,86
2024-02-28,S015,P113,294,214,3,167
2024-05-22,S005,P001,328,215,1,173
2024-08-16,S007,P093,558,434,4,191
2024-10-11,S005,P120,575,520,3,162
2024-04-04,S011,P096,435,330,3,85
2024-06-18,S012,P053,171,55,10,112
2024-01-25,S007,P086,276,201,1,88
2024-12-26,S010,P105,136,36,0,189
2024-05-24,S019,P070,236,161,11,189
2024-11-20,S019,P005,512,457,15,149
2024-04-21,S004,P024,291,227,17,166
2024-06-21,S016,P038,201,101,17,81
2024-12-08,S004,P111,470,365,5,149
2024-02-06,S016,P012,288,225,17,92
2024-02-21,S010,P055,260,198,3,114
2024-12-16,S010,P108,372,332,0,116
2024-12-04,S012,P013,238,136,17,158
2024-12-09,S004,P005,375,317,22,114
2024-04-05,S003,P036,525,407,10,94
2024-09-05,S019,P111,194,145,4,134
2024-11-17,S004,P103,183,139,0,103
2024-12-28,S013,P014,170,96,5,99
2024-05-11,S018,P085,373,258,1,170
2024-06-16,S018,P050,373,258,5,156
2024-01-06,S017,P097,373,256,4,81
2024-06-10,S013,P035,250,124,10,131
2024-04-01,S016,P049,489,432,25,138
2024-10-09,S008,P067,210,155,9,148
2024-05-28,S003,P065,139,25,4,195
2024-05-06,S010,P014,111,44,15,135
2024-08-02,S013,P106,404,329,4,108
2024-07-25,S003,P081,369,269,2,85
2024-12-22,S004,P060,241,143,0,152
2024-12-02,S017,P048,433,386,16,142
2024-04-13,S013,P014,288,179,22,101
2024-06-17,S017,P034,169,121,18,81
2024-02-06,S018,P112,592,550,4,173
2024-03-23,S011,P055,569,519,22,86
2024-01-20,S018,P060,243,119,15,105
2024-07-19,S009,P080,234,100,22,193
2024-09-25,S007,P115,291,166,5,119
2024-10-12,S007,P040,502,400,9,87
2024-09-02,S016,P096,470,369,5,125
2024-03-15,S015,P114,451,333,5,161
2024-08-27,S014,P074,585,524,22,152
2024-09-29,S002,P117,374,291,4,110
2024-06-03,S004,P085,187,136,0,95
2024-01-08,S011,P109,273,211,1,117
2024-09-15,S003,P071,482,374,18,102
2024-11-01,S007,P079,580,473,0,181
2024-05-12,S016,P072,100,62,12,89
2024-09-05,S004,P086,591,489,5,93
2024-12-25,S004,P101,390,354,3,93
2024-03-24,S012,P091,404,283,2,195
2024-09-28,S007,P019,183,59,19,163
2024-03-28,S002,P071,502,469,8,81
2024-12-28,S013,P065,153,36,25,117
2024-08-01,S015,P095,415,366,1,139
2024-01-13,S006,P096,317,222,1,164
2024-12-13,S019,P057,154,46,18,132
2024-04-26,S018,P106,317,220,0,111
2024-07-25,S019,P041,600,469,17,131
2024-11-25,S006,P036,496,417,9,125
2024-10-21,S007,P009,172,45,24,171
2024-10-20,S019,P079,423,381,11,94
2024-05-05,S019,P053,342,294,21,84
2024-02-21,S015,P011,553,416,20,143
2024-04-21,S013,P039,460,353,20,130
2024-08-05,S014,P073,143,92,2,100
2024-02-20,S010,P058,535,471,16,124
2024-01-21,S004,P006,524,432,23,185
2024-01-16,S006,P044,489,377,15,117
2024-04-28,S002,P038,547,486,0,198
2024-04-05,S019,P094,315,285,5,91
2024-05-06,S003,P045,536,449,9,192
2024-02-29,S014,P098,110,18,5,170
2024-09-03,S002,P106,481,382,3,85
2024-01-12,S011,P059,386,259,18,179
2024-06-06,S018,P120,281,237,2,193
2024-09-04,S017,P046,511,456,12,138
2024-12-05,S011,P117,450,376,1,150
2024-12-14,S015,P074,215,109,1,128
2024-07-10,S014,P016,389,348,20,166
2024-02-16,S007,P091,423,382,2,177
2024-11-08,S018,P048,308,200,19,80
2024-12-02,S004,P009,513,455,2,95
2024-08-01,S017,P058,392,331,15,188
2024-04-14,S018,P044,153,56,24,90
2024-10-11,S006,P080,524,394,17,97
2024-11-25,S016,P084,248,172,0,169
2024-06-28,S005,P046,390,331,13,101
2024-01-31,S017,P062,527,470,5,86
2024-03-26,S001,P094,196,120,1,168
2024-10-24,S001,P002,331,247,6,97
2024-07-03,S011,P079,204,108,20,129
2024-10-07,S005,P077,262,215,17,157
2024-07-18,S005,P079,467,355,9,92
2024-09-02,S002,P071,541,513,4,108
2024-06-22,S008,P108,362,270,5,123
2024-03-04,S003,P016,147,44,3,101
2024-08-11,S015,P048,356,322,5,183
2024-01-17,S003,P047,291,212,14,158
2024-10-08,S017,P053,588,492,0,193
2024-08-23,S011,P024,492,366,13,199
2024-12-26,S002,P034,252,114,24,197
2024-09-06,S015,P059,194,144,24,145
2024-09-21,S016,P037,132,19,4,160
2024-02-06,S001,P090,214,172,3,171
2024-08-15,S001,P044,188,72,20,183
2024-07-01,S016,P108,452,416,0,150
2024-09-24,S015,P007,443,344,24,140
2024-03-14,S008,P068,194,82,16,116
2024-07-16,S018,P005,592,464,18,176
2024-02-25,S015,P026,268,140,12,188
2024-06-07,S015,P033,472,368,7,113
2024-01-05,S007,P102,144,104,0,183
2024-02-23,S003,P040,135,88,10,177
2024-03-22,S008,P037,100,40,20,153
2024-02-04,S012,P095,547,429,0,136
2024-04-03,S010,P115,149,96,4,184
2024-02-13,S015,P117,489,442,4,191
2024-02-14,S009,P094,303,275,5,80
2024-02-13,S003,P040,479,402,3,106
2024-05-17,S007,P058,571,517,0,131
2024-01-12,S018,P068,580,540,1,130
2024-06-08,S016,P047,362,247,12,105
2024-03-09,S002,P090,578,464,4,103
2024-10-16,S019,P062,475,358,6,108
2024-06-13,S011,P086,582,473,4,193
2024-12-20,S006,P104,268,222,3,96
2024-05-18,S020,P023,417,358,13,178
2024-09-04,S016,P049,417,283,16,196
2024-09-20,S009,P117,375,345,3,195
2024-09-09,S002,P119,188,83,1,194
2024-11-30,S001,P006,235,161,20,161
2024-03-04,S020,P118,545,468,5,121
2024-05-20,S008,P117,239,126,1,86
2024-01-03,S012,P117,164,100,5,129
2024-08-20,S001,P058,495,444,11,196
2024-08-16,S017,P027,597,469,21,164
2024-06-01,S012,P012,170,103,8,106
2024-04-01,S001,P119,257,154,3,189
2024-03-20,S015,P051,351,312,13,197
2024-06-11,S001,P100,154,129,3,87
2024-01-13,S014,P111,239,159,3,162
2024-12-02,S007,P075,332,265,6,132
2024-07-20,S019,P041,596,481,2,158
2024-12-02,S002,P074,382,245,22,162
2024-09-20,S005,P016,391,269,5,147
2024-09-17,S010,P083,183,138,1,179
2024-05-09,S012,P020,107,0,4,158
2024-03-29,S013,P084,480,445,2,92
2024-06-24,S007,P083,148,71,2,90
2024-08-03,S009,P032,593,552,4,120
2024-04-11,S017,P070,283,160,21,165
2024-03-05,S010,P032,562,428,19,169
2024-10-05,S001,P089,455,337,0,185
2024-01-28,S005,P007,321,205,14,170
2024-02-15,S015,P067,190,98,8,184
2024-02-16,S002,P076,415,323,3,172
2024-04-16,S005,P003,554,487,5,82
2024-04-03,S002,P119,326,241,4,155
2024-10-06,S016,P024,300,175,20,120
2024-07-11,S019,P040,486,421,15,93
2024-12-19,S016,P042,304,241,12,96
2024-02-07,S014,P112,562,446,5,196
2024-05-31,S014,P009,560,432,11,142
2024-12-12,S002,P004,543,416,17,141
2024-10-09,S012,P051,201,91,1,175
2024-02-24,S003,P019,518,413,23,187
2024-12-23,S003,P026,376,244,22,199
2024-05-28,S016,P009,475,401,1,164
2024-09-14,S006,P053,334,246,23,98
2024-11-17,S003,P038,196,72,12,138
2024-12-27,S005,P115,450,343,0,158
2024-12-25,S004,P022,265,222,3,139
2024-09-03,S020,P087,117,35,3,127
2024-03-05,S011,P039,255,158,7,155
2024-03-13,S019,P090,165,103,3,184
2024-01-15,S011,P105,537,470,4,134
2024-08-28,S016,P100,577,551,4,95
2024-12-29,S011,P008,309,212,7,139
2024-12-19,S006,P044,416,310,1,137
2024-08-06,S004,P015,367,299,18,115
2024-05-27,S003,P003,537,465,17,187
2024-07-22,S001,P025,426,311,0,150
2024-02-05,S008,P106,512,454,5,107
2024-08-06,S003,P095,106,53,4,198
2024-09-08,S018,P069,479,433,6,139
2024-07-24,S006,P018,356,246,5,193
2024-06-06,S009,P068,251,147,13,174
2024-03-26,S017,P085,263,196,3,159
2024-09-20,S013,P022,561,467,0,95
2024-02-14,S016,P014,283,190,19,84
2024-03-01,S009,P111,285,191,1,175
2024-10-23,S020,P083,552,494,5,127
2024-10-26,S018,P118,549,448,1,165
2024-05-19,S004,P116,201,132,1,81
2024-10-17,S003,P102,457,354,0,109
2024-09-17,S002,P073,170,121,0,100
2024-05-16,S007,P105,294,260,4,170
2024-02-20,S008,P056,571,462,23,129
2024-05-25,S018,P092,312,221,0,86
2024-02-17,S012,P106,232,178,3,149
2024-03-02,S014,P075,342,214,22,184
2024-07-30,S006,P104,581,541,1,175
2024-11-11,S011,P114,119,73,2,158
2024-04-20,S002,P014,101,74,0,159
2024-11-03,S007,P064,300,189,3,196
2024-03-21,S007,P049,440,308,19,168
2024-06-13,S019,P027,192,96,12,168
2024-02-22,S008,P016,387,324,2,183
2024-07-08,S013,P056,273,217,15,196
2024-02-25,S015,P077,155,72,0,140
2024-02-13,S006,P108,387,281,0,131
2024-08-24,S018,P003,295,199,7,189
2024-07-16,S003,P069,246,206,0,182
2024-06-24,S009,P017,107,6,11,191
2024-09-24,S004,P015,585,464,20,171
2024-05-05,S011,P004,332,293,17,150
2024-06-28,S013,P089,258,222,0,151
2024-07-01,S019,P050,104,52,6,188
2024-01-27,S017,P054,359,232,9,147
2024-02-23,S001,P007,270,225,12,104
2024-02-17,S003,P105,448,326,3,155
2024-01-27,S010,P062,403,302,16,150
2024-03-01,S003,P085,417,372,4,142
2024-04-19,S016,P086,462,354,3,134
2024-08-16,S014,P023,455,386,16,108
2024-06-29,S008,P025,182,132,19,139
2024-09-21,S009,P064,300,221,13,108
2024-05-28,S015,P075,577,515,1,81
2024-11-11,S002,P021,497,432,15,126
2024-10-01,S003,P113,286,246,0,142
2024-03-17,S016,P008,373,269,17,98
2024-09-28,S018,P065,570,443,16,151
2024-05-31,S016,P015,103,0,15,82
2024-10-21,S015,P008,389,251,18,146
2024-11-24,S018,P081,153,108,0,120
2024-11-27,S019,P024,324,238,16,124
2024-10-07,S008,P088,115,78,5,132
2024-09-02,S014,P025,486,432,25,89
2024-12-30,S008,P099,542,515,3,135
2024-03-22,S014,P098,472,425,1,126
2024-10-28,S011,P105,244,160,0,166
2024-03-26,S014,P064,571,439,16,164
2024-05-22,S019,P075,377,300,11,179
2024-06-20,S002,P024,244,215,8,140
2024-01-02,S015,P025,288,170,0,139
2024-03-16,S012,P082,469,436,5,85
2024-03-04,S007,P002,487,464,1,92
2024-05-16,S012,P032,539,480,19,126
2024-10-07,S005,P112,292,250,2,195
2024-05-12,S020,P092,577,520,0,156
2024-06-18,S015,P010,110,62,9,142
2024-05-24,S015,P070,416,384,4,141
2024-11-30,S010,P056,159,77,20,130
2024-03-23,S006,P049,429,296,20,130
2024-06-08,S013,P015,202,141,5,168
2024-05-29,S013,P047,426,322,23,157
2024-04-16,S018,P030,165,112,4,165
2024-04-28,S012,P039,403,293,2,191
2024-07-05,S019,P007,136,61,7,156
2024-12-13,S015,P085,113,66,4,190
2024-08-24,S015,P014,113,8,25,104
2024-05-30,S019,P034,324,222,7,184
2024-10-04,S015,P076,332,213,8,134
2024-12-22,S011,P014,449,351,10,133
2024-10-16,S001,P024,132,98,5,137
2024-09-17,S015,P106,586,555,2,154
2024-01-19,S006,P077,258,128,17,200
2024-07-14,S004,P083,521,478,4,87
2024-11-17,S003,P078,214,86,15,86
2024-07-21,S006,P015,171,53,7,177
2024-12-21,S009,P006,297,167,15,135
2024-03-22,S010,P057,252,158,21,185
2024-02-15,S011,P109,428,378,4,87
2024-04-15,S018,P064,368,339,5,83
2024-03-28,S015,P104,447,424,3,170
2024-03-19,S013,P108,467,351,1,114
2024-08-12,S009,P039,221,110,15,141
2024-08-08,S015,P006,381,318,3,106
2024-11-04,S011,P094,355,308,1,131
2024-07-08,S020,P097,251,158,4,119
2024-07-28,S005,P043,371,236,17,199
2024-07-15,S019,P012,377,266,13,122
2024-06-15,S010,P011,384,324,1,143
2024-02-13,S008,P040,539,406,13,101
2024-06-07,S004,P073,157,71,23,167
2024-07-17,S001,P053,299,187,22,91
2024-03-31,S020,P020,515,417,19,91
2024-05-10,S007,P073,422,340,6,192
2024-08-20,S004,P011,266,220,16,87
2024-09-29,S013,P062,113,0,16,148
2024-11-17,S011,P081,281,169,5,125
2024-11-18,S018,P102,341,263,3,141
2024-07-11,S018,P055,385,287,9,92
2024-08-22,S014,P116,384,294,2,136
2024-03-04,S011,P072,286,199,17,191
2024-01-06,S009,P048,146,32,9,154
2024-09-05,S020,P038,449,305,25,87
2024-03-11,S010,P058,505,458,0,95
2024-11-15,S008,P119,536,509,0,86
2024-09-25,S002,P062,406,289,20,151
2024-08-02,S007,P094,291,249,2,177
2024-10-30,S010,P099,363,276,0,158
2024-10-31,S016,P098,390,361,2,167
2024-03-29,S005,P017,155,70,3,92
2024-03-27,S014,P023,582,525,25,187
2024-02-22,S007,P032,159,81,16,113
2024-01-08,S009,P082,388,359,3,85
2024-11-20,S014,P025,325,202,23,117
2024-01-29,S020,P095,131,91,4,135
2024-03-10,S014,P002,443,340,9,108
2024-12-03,S001,P061,160,97,2,115
2024-12-04,S008,P082,344,247,0,83
2024-09-22,S013,P037,375,327,1,185
2024-07-25,S012,P088,201,87,2,130
2024-01-15,S020,P113,260,232,3,94
2024-05-16,S019,P116,420,335,1,103
2024-10-01,S014,P024,520,435,8,137
2024-01-14,S019,P112,482,425,0,100
2024-04-09,S002,P030,232,113,0,123
2024-08-19,S012,P099,229,157,2,159
2024-07-02,S019,P085,557,502,0,80
2024-09-11,S017,P074,132,52,11,174
2024-08-24,S010,P005,228,130,20,189
2024-10-26,S014,P059,187,130,22,149
2024-08-30,S010,P100,588,494,0,128
2024-09-13,S011,P058,162,69,25,96
2024-02-20,S012,P003,487,367,9,107
2024-07-03,S004,P060,467,359,13,179
2024-08-10,S019,P006,540,470,6,85
2024-05-10,S015,P110,272,196,3,181
2024-04-23,S006,P043,378,250,18,197
2024-07-15,S012,P033,435,322,12,193
2024-03-20,S006,P052,111,0,12,140
2024-06-13,S010,P016,208,130,5,197
2024-07-16,S018,P040,359,235,25,127
2024-03-26,S008,P051,474,435,15,173
2024-01-24,S016,P035,527,457,16,89
2024-10-19,S007,P083,252,206,1,118
2024-02-12,S017,P071,177,53,5,102
2024-12-16,S003,P068,506,367,20,116
2024-11-05,S011,P040,501,408,20,94
2024-07-20,S007,P072,549,414,15,88
2024-11-02,S017,P101,183,69,2,84
2024-03-28,S014,P097,356,267,2,197
2024-08-17,S003,P093,154,51,2,143
2024-12-28,S014,P065,540,462,20,80
2024-04-17,S013,P068,583,500,8,194
2024-06-22,S012,P041,172,88,8,141
2024-05-19,S003,P106,531,502,5,101
2024-05-03,S017,P100,368,256,2,108
2024-05-19,S013,P063,356,259,19,90
2024-01-09,S003,P076,370,280,7,186
2024-01-13,S008,P104,531,491,0,195
2024-05-25,S016,P047,553,424,17,129
2024-03-30,S012,P105,320,253,2,139
2024-09-12,S012,P028,361,278,24,138
2024-08-29,S008,P014,413,290,20,102
2024-07-13,S011,P011,357,292,5,98
2024-10-29,S002,P055,466,331,19,82
2024-06-23,S012,P066,513,442,22,157
2024-01-13,S001,P040,178,65,8,99
2024-04-06,S003,P032,136,63,8,144
2024-10-05,S019,P090,267,164,5,86
2024-05-21,S006,P080,108,83,2,131
2024-08-30,S016,P091,597,548,3,136
2024-07-16,S013,P017,131,79,21,111
2024-10-04,S005,P098,424,317,4,112
2024-07-14,S018,P052,570,520,6,147
2024-06-02,S014,P095,248,166,4,162
2024-09-06,S016,P047,511,397,22,177
2024-04-16,S012,P090,332,276,1,117
2024-09-06,S011,P073,203,148,24,167
2024-05-14,S020,P102,460,431,4,141
2024-05-03,S019,P005,249,115,16,200
2024-06-11,S020,P060,204,71,17,187
2024-12-06,S002,P070,511,409,12,147
2024-01-25,S007,P112,339,232,3,124
2024-08-08,S003,P104,229,200,0,135
2024-01-04,S013,P068,187,130,22,120
2024-07-02,S011,P017,367,281,16,142
2024-10-04,S019,P057,395,304,19,100
2024-07-28,S016,P083,513,479,2,196
2024-10-06,S005,P007,456,362,24,109
2024-01-29,S007,P090,502,408,3,189
2024-09-08,S007,P108,356,240,2,150
2024-05-16,S002,P005,271,220,22,187
2024-07-24,S018,P046,507,393,0,143
2024-02-15,S002,P080,197,123,18,160
2024-08-16,S015,P110,251,151,5,122
2024-09-02,S019,P104,323,222,1,90
2024-01-09,S007,P045,475,362,3,132
2024-12-10,S002,P066,532,451,9,194
2024-07-18,S010,P061,595,566,3,182
2024-06-21,S015,P078,599,556,10,181
2024-08-24,S013,P025,306,242,6,127
2024-09-20,S007,P025,279,146,20,126
2024-10-16,S004,P038,526,410,2,112
2024-02-26,S014,P072,184,60,19,175
2024-07-02,S006,P079,556,506,0,164
2024-12-09,S008,P024,504,446,20,178
2024-08-06,S008,P029,460,330,21,88
2024-05-04,S007,P048,519,490,4,87
2024-12-19,S005,P043,397,326,24,133
2024-05-30,S001,P108,526,419,1,185
2024-01-09,S015,P031,390,332,25,113
2024-03-11,S020,P019,365,269,24,102
2024-03-20,S013,P016,337,277,19,122
2024-02-03,S010,P040,473,422,12,100
2024-07-23,S018,P096,198,142,5,173
2024-03-28,S014,P075,246,168,18,194
2024-03-18,S010,P059,306,197,21,175
2024-11-09,S018,P084,142,56,1,107
2024-03-25,S011,P075,460,331,20,108
2024-02-21,S008,P009,322,212,0,195
2024-04-02,S019,P081,218,190,3,94
2024-08-28,S009,P008,502,472,6,89
2024-01-02,S007,P115,543,494,3,84
2024-01-22,S009,P039,155,108,3,142
2024-03-11,S018,P009,333,292,7,152
2024-07-04,S020,P084,434,341,2,114
2024-09-07,S015,P055,115,0,10,95
2024-03-16,S006,P081,377,294,4,127
2024-05-01,S016,P062,180,82,3,179
2024-11-01,S014,P032,523,464,17,113
2024-02-25,S014,P053,281,201,18,191
2024-07-31,S011,P103,421,312,3,85
2024-03-21,S019,P007,447,382,25,166
2024-11-26,S007,P007,179,111,11,126
2024-05-26,S009,P112,420,311,4,88
2024-04-23,S019,P003,477,434,21,94
2024-11-26,S016,P076,446,394,23,155
2024-03-13,S004,P013,518,424,15,105
2024-03-13,S012,P063,163,67,18,127
2024-03-13,S015,P045,475,339,17,134
2024-02-21,S005,P059,358,230,16,136
2024-06-28,S014,P035,145,80,12,174
2024-08-29,S018,P016,499,435,18,183
2024-11-17,S008,P067,224,160,5,175
2024-05-16,S002,P075,153,30,14,175
2024-09-24,S015,P079,440,348,6,199
2024-08-16,S020,P094,252,206,2,146
2024-04-27,S020,P102,487,447,2,93
2024-06-16,S017,P112,582,472,1,181
2024-07-04,S018,P113,437,345,0,107
2024-04-11,S012,P024,480,416,16,106
2024-11-19,S013,P052,187,75,21,105
2024-11-02,S007,P094,353,256,0,115
2024-12-22,S014,P093,495,447,1,167
2024-07-30,S004,P115,283,255,1,170
2024-10-14,S001,P101,457,373,4,152
2024-10-02,S016,P026,212,122,23,102
2024-02-05,S017,P070,463,413,1,199
2024-04-27,S008,P069,438,390,12,167
2024-12-06,S020,P043,497,382,0,96
2024-08-02,S005,P009,493,364,18,115
2024-07-09,S019,P082,197,154,3,83
2024-06-18,S013,P112,218,155,3,135
2024-09-04,S015,P043,403,271,21,115
2024-05-07,S018,P082,429,329,1,193
2024-08-28,S017,P004,520,414,24,111
2024-07-06,S008,P002,549,452,23,187
2024-12-28,S016,P051,268,211,17,87
2024-01-21,S002,P027,411,309,5,101
2024-08-05,S007,P087,421,312,3,100
2024-11-11,S012,P027,532,494,4,148
2024-08-17,S019,P078,494,424,3,109
2024-01-01,S013,P042,551,486,3,128
2024-02-07,S003,P108,392,304,1,127
2024-06-15,S010,P021,222,147,0,93
2024-03-04,S008,P032,380,301,13,156
2024-10-26,S013,P055,592,483,18,194
2024-05-15,S001,P048,169,106,5,162
2024-12-23,S010,P118,534,421,4,108
2024-07-06,S010,P116,215,175,0,88
2024-04-04,S003,P014,517,460,24,152
2024-10-08,S012,P057,369,271,19,136
2024-04-20,S009,P101,408,380,4,107
2024-11-18,S001,P042,421,317,16,152
2024-05-07,S002,P068,301,242,5,187
2024-09-20,S012,P030,479,377,20,96
2024-09-13,S003,P083,598,546,4,149
2024-02-22,S016,P092,347,228,5,112
2024-09-04,S011,P053,331,289,10,83
2024-04-17,S012,P021,124,29,6,126
2024-02-18,S008,P083,286,235,5,145
2024-03-16,S006,P003,571,501,18,89
2024-08-03,S011,P060,368,293,15,198
2024-01-09,S007,P114,206,178,0,178
2024-08-22,S020,P042,540,517,2,169
2024-07-18,S018,P027,279,259,0,143
2024-01-08,S015,P103,587,554,3,116
2024-05-21,S008,P075,303,219,1,156
2024-08-07,S015,P119,433,408,3,149
2024-12-16,S017,P091,431,399,2,192
2024-04-15,S010,P074,575,518,2,184
2024-05-10,S003,P078,534,449,10,150
2024-02-11,S018,P079,263,187,14,146
2024-10-10,S010,P065,330,253,11,189
2024-09-03,S008,P002,212,125,11,92
2024-04-01,S020,P019,483,429,0,181
