Date,Store_ID,Product_ID,Units_Sold,Selling_Price,Discount_%,Revenue
2024-07-11,S014,P086,80,7.89,0.0,631.2
2024-07-25,S009,P008,43,13.61,0.09,532.56
2024-01-14,S010,P028,57,6.02,0.0,343.14
2024-08-02,S013,P062,117,15.17,0.0,1774.89
2024-03-30,S017,P116,23,7.35,0.0,169.05
2024-01-27,S007,P104,47,7.73,0.17,301.55
2024-03-01,S015,P014,81,13.74,0.0,1112.94
2024-12-11,S001,P091,64,6.21,0.0,397.44
2024-09-14,S017,P106,76,2.61,0.22,154.72
2024-06-23,S020,P068,97,4.69,0.0,454.93
2024-08-23,S002,P112,22,5.44,0.0,119.68
2024-08-29,S002,P062,47,15.05,0.0,707.35
2024-09-17,S015,P098,30,12.56,0.0,376.8
2024-09-17,S006,P116,75,7.54,0.0,565.5
2024-01-21,S004,P109,74,8.91,0.0,659.34
2024-12-06,S017,P006,94,14.63,0.0,1375.22
2024-03-14,S016,P036,34,3.89,0.2,105.81
2024-06-30,S004,P118,80,10.64,0.0,851.2
2024-06-30,S004,P116,45,7.74,0.21,275.16
2024-11-16,S011,P015,55,2.64,0.0,145.2
2024-10-24,S015,P055,7,9.64,0.0,67.48
2024-12-26,S007,P086,82,7.61,0.0,624.02
2024-10-14,S013,P066,71,3.34,0.0,237.14
2024-07-01,S002,P029,63,13.75,0.23,667.01
2024-06-30,S016,P061,39,5.22,0.0,203.58
2024-05-18,S001,P040,65,8.94,0.0,581.1
2024-10-19,S011,P028,122,6.09,0.0,742.98
2024-08-31,S014,P054,45,11.88,0.23,411.64
2024-03-10,S014,P024,4,10.14,0.0,40.56
2024-06-20,S014,P117,58,8.52,0.0,494.16
2024-01-22,S006,P118,61,10.5,0.0,640.5
2024-12-13,S007,P102,82,3.25,0.0,266.5
2024-10-15,S015,P095,66,14.17,0.0,935.22
2024-08-28,S015,P047,38,6.37,0.0,242.06
2024-09-09,S011,P100,28,6.78,0.0,189.84
2024-12-26,S006,P025,76,9.39,0.06,670.82
2024-06-17,S014,P031,14,8.11,0.12,99.92
2024-12-19,S006,P049,86,2.61,0.0,224.46
2024-05-30,S007,P119,33,9.48,0.0,312.84
2024-08-12,S004,P031,22,8.28,0.0,182.16
2024-04-19,S011,P048,40,8.8,0.0,352.0
2024-05-14,S020,P086,11,7.88,0.0,86.68
2024-06-21,S007,P097,73,11.2,0.0,817.6
2024-05-16,S003,P048,97,8.67,0.0,840.99
2024-03-20,S007,P017,54,4.47,0.0,241.38
2024-06-03,S014,P093,55,10.84,0.0,596.2
2024-02-12,S018,P018,79,5.9,0.0,466.1
2024-03-17,S002,P015,26,2.54,0.0,66.04
2024-06-08,S007,P064,38,15.48,0.0,588.24
2024-03-12,S011,P019,20,5.32,0.0,106.4
2024-08-25,S007,P094,74,14.98,0.0,1108.52
2024-03-27,S006,P050,44,6.9,0.0,303.6
2024-06-19,S020,P097,126,11.69,0.0,1472.94
2024-03-27,S005,P095,91,14.16,0.0,1288.56
2024-05-01,S012,P027,82,4.61,0.0,378.02
2024-06-29,S010,P048,70,9.0,0.0,630.0
2024-02-26,S009,P084,9,6.02,0.0,54.18
2024-07-26,S010,P080,59,11.91,0.0,702.69
2024-01-03,S017,P032,45,9.67,0.0,435.15
2024-06-25,S017,P071,40,5.11,0.0,204.4
2024-08-20,S003,P063,39,4.67,0.0,182.13
2024-02-16,S005,P057,106,14.79,0.0,1567.74
2024-08-25,S005,P105,81,15.34,0.0,1242.54
2024-06-20,S010,P109,30,9.02,0.0,270.6
2024-10-01,S004,P102,54,3.15,0.0,170.1
2024-04-01,S015,P007,83,11.51,0.0,955.33
2024-11-11,S012,P022,90,5.11,0.0,459.9
2024-07-20,S003,P085,19,7.85,0.0,149.15
2024-09-27,S019,P060,26,9.54,0.0,248.04
2024-12-05,S007,P009,70,2.16,0.17,125.5
2024-08-22,S017,P054,89,11.68,0.0,1039.52
2024-09-15,S015,P083,52,8.45,0.0,439.4
2024-09-23,S012,P018,54,5.9,0.0,318.6
2024-04-06,S019,P024,43,10.4,0.18,366.7
2024-11-19,S020,P048,114,9.26,0.13,918.41
2024-11-22,S019,P037,37,13.13,0.0,485.81
2024-11-17,S018,P006,120,14.9,0.0,1788.0
2024-02-08,S001,P057,109,14.62,0.0,1593.58
2024-09-28,S002,P059,45,12.25,0.0,551.25
2024-09-06,S008,P091,50,6.61,0.0,330.5
2024-07-06,S012,P077,20,8.0,0.0,160.0
2024-06-15,S018,P081,31,13.61,0.09,383.94
2024-09-17,S002,P119,63,8.79,0.0,553.77
2024-11-07,S008,P046,72,8.41,0.18,496.53
2024-10-22,S013,P085,24,8.04,0.0,192.96
2024-04-30,S019,P044,52,3.5,0.0,182.0
2024-07-30,S010,P002,27,3.26,0.0,88.02
2024-06-08,S013,P120,100,10.45,0.0,1045.0
2024-07-31,S012,P025,34,9.76,0.0,331.84
2024-05-10,S019,P097,54,11.25,0.0,607.5
2024-04-04,S007,P040,11,8.41,0.0,92.51
2024-06-29,S016,P082,59,8.04,0.0,474.36
2024-12-24,S020,P013,143,6.29,0.08,827.51
2024-03-10,S018,P077,65,8.01,0.0,520.65
2024-01-17,S011,P103,59,9.2,0.0,542.8
2024-12-18,S011,P042,96,5.96,0.0,572.16
2024-09-12,S010,P096,37,8.99,0.0,332.63
2024-03-20,S007,P101,24,13.74,0.0,329.76
2024-06-11,S020,P082,57,7.83,0.0,446.31
2024-05-31,S014,P003,33,4.01,0.07,123.07
2024-11-11,S007,P091,74,6.4,0.16,397.82
2024-08-19,S020,P094,96,15.34,0.0,1472.64
2024-08-28,S018,P120,7,10.19,0.0,71.33
2024-09-11,S011,P054,41,12.02,0.19,399.18
2024-11-14,S020,P026,83,6.97,0.0,578.51
2024-09-13,S011,P009,98,2.15,0.0,210.7
2024-08-04,S017,P015,46,2.67,0.0,122.82
2024-07-29,S005,P099,37,11.95,0.0,442.15
2024-11-10,S020,P065,105,4.16,0.0,436.8
2024-03-17,S006,P047,51,6.27,0.0,319.77
2024-12-21,S017,P046,61,8.13,0.0,495.93
2024-05-06,S012,P044,68,3.62,0.0,246.16
2024-09-13,S012,P061,87,5.04,0.23,337.63
2024-07-25,S010,P069,79,13.73,0.0,1084.67
2024-07-18,S007,P090,19,6.7,0.0,127.3
2024-05-04,S009,P028,47,6.15,0.0,289.05
2024-11-23,S017,P088,56,12.64,0.0,707.84
2024-07-26,S008,P091,80,6.55,0.0,524.0
2024-02-14,S001,P077,91,8.05,0.0,732.55
2024-05-09,S010,P028,68,6.3,0.0,428.4
2024-11-01,S014,P012,20,8.06,0.0,161.2
2024-10-04,S019,P002,14,3.09,0.0,43.26
2024-03-09,S007,P022,54,5.22,0.0,281.88
2024-04-29,S010,P054,63,11.29,0.0,711.27
2024-02-28,S008,P116,21,7.43,0.0,156.03
2024-12-10,S020,P083,43,8.43,0.0,362.49
2024-09-18,S017,P075,66,15.51,0.0,1023.66
2024-04-26,S001,P034,20,7.15,0.0,143.0
2024-11-22,S020,P028,10,6.11,0.0,61.1
2024-08-23,S005,P001,29,2.92,0.0,84.68
2024-09-29,S001,P010,46,3.27,0.25,112.82
2024-03-19,S011,P071,19,4.93,0.0,93.67
2024-10-15,S011,P066,62,3.25,0.0,201.5
2024-07-17,S003,P062,83,14.69,0.0,1219.27
2024-03-04,S007,P087,71,2.82,0.0,200.22
2024-10-07,S002,P021,14,9.71,0.09,123.71
2024-06-16,S010,P098,13,11.85,0.12,135.56
2024-08-21,S020,P030,44,10.74,0.0,472.56
2024-05-06,S006,P020,74,9.71,0.0,718.54
2024-10-20,S011,P018,42,6.15,0.0,258.3
2024-03-24,S005,P045,24,12.89,0.13,269.14
2024-05-28,S005,P015,50,2.51,0.0,125.5
2024-01-02,S014,P079,15,7.73,0.15,98.56
2024-01-03,S013,P067,104,13.69,0.0,1423.76
2024-09-10,S010,P095,26,14.06,0.0,365.56
2024-10-01,S020,P060,44,9.43,0.0,414.92
2024-11-23,S006,P081,42,13.7,0.0,575.4
2024-04-21,S019,P031,39,8.07,0.0,314.73
2024-06-02,S009,P105,89,14.58,0.0,1297.62
2024-02-25,S009,P045,81,13.54,0.0,1096.74
2024-09-29,S007,P033,37,12.32,0.0,455.84
2024-02-02,S005,P014,68,14.2,0.0,965.6
2024-08-03,S001,P067,98,14.21,0.0,1392.58
2024-05-29,S017,P016,44,12.21,0.0,537.24
2024-10-20,S010,P085,20,7.6,0.0,152.0
2024-03-07,S010,P106,68,2.65,0.0,180.2
2024-07-01,S020,P065,94,4.11,0.23,297.48
2024-07-10,S014,P114,55,8.45,0.0,464.75
2024-08-17,S020,P038,22,12.35,0.0,271.7
2024-01-20,S011,P062,27,15.38,0.0,415.26
2024-10-27,S007,P006,61,15.24,0.0,929.64
2024-11-17,S019,P009,70,2.2,0.0,154.0
2024-01-09,S013,P035,75,3.29,0.14,212.2
2024-01-27,S007,P066,81,3.45,0.11,248.71
2024-08-11,S017,P001,67,2.97,0.0,198.99
2024-10-11,S012,P005,87,8.62,0.1,674.95
2024-06-20,S020,P041,19,14.63,0.0,277.97
2024-09-16,S019,P101,77,13.87,0.0,1067.99
2024-03-17,S008,P117,63,7.96,0.0,501.48
2024-10-09,S013,P014,67,13.84,0.0,927.28
2024-02-24,S020,P090,109,6.73,0.0,733.57
2024-12-02,S011,P102,64,3.21,0.0,205.44
2024-05-23,S004,P016,7,12.51,0.14,75.31
2024-07-01,S019,P019,38,5.16,0.0,196.08
2024-12-20,S020,P053,49,13.93,0.0,682.57
2024-04-28,S004,P048,113,8.91,0.0,1006.83
2024-02-11,S007,P024,44,10.59,0.0,465.96
2024-01-24,S004,P025,67,9.5,0.0,636.5
2024-02-27,S015,P061,30,5.06,0.0,151.8
2024-02-02,S018,P111,120,3.71,0.0,445.2
2024-10-29,S005,P021,89,9.91,0.21,696.77
2024-08-09,S020,P101,39,13.96,0.0,544.44
2024-05-12,S016,P051,64,3.07,0.0,196.48
2024-10-22,S005,P103,13,8.95,0.0,116.35
2024-06-03,S002,P035,8,3.26,0.0,26.08
2024-06-02,S020,P120,32,10.58,0.0,338.56
2024-01-31,S009,P061,18,5.12,0.0,92.16
2024-06-14,S020,P027,104,4.84,0.0,503.36
2024-05-24,S010,P108,29,11.93,0.0,345.97
2024-01-24,S013,P107,44,4.61,0.0,202.84
2024-11-16,S017,P038,21,11.97,0.0,251.37
2024-01-25,S010,P021,56,9.57,0.0,535.92
2024-01-26,S007,P008,57,14.33,0.0,816.81
2024-03-20,S011,P051,67,3.06,0.0,205.02
2024-02-26,S002,P033,58,12.57,0.0,729.06
2024-04-20,S014,P118,42,10.53,0.0,442.26
2024-02-12,S007,P114,78,8.3,0.0,647.4
2024-09-24,S007,P018,63,6.0,0.06,355.32
2024-05-20,S006,P035,72,3.09,0.0,222.48
2024-06-16,S016,P087,67,2.89,0.0,193.63
2024-02-25,S018,P038,118,11.93,0.0,1407.74
2024-02-06,S015,P051,28,3.04,0.0,85.12
2024-02-21,S011,P092,80,5.22,0.0,417.6
2024-12-19,S015,P019,55,5.13,0.0,282.15
2024-03-20,S007,P092,90,5.39,0.0,485.1
2024-05-10,S018,P018,48,6.03,0.0,289.44
2024-01-31,S010,P025,25,9.9,0.0,247.5
2024-03-17,S004,P048,39,8.82,0.0,343.98
2024-01-23,S003,P065,109,3.98,0.0,433.82
2024-07-17,S003,P015,126,2.51,0.0,316.26
2024-06-13,S007,P008,13,14.13,0.0,183.69
2024-05-22,S008,P109,67,8.65,0.19,469.44
2024-06-28,S018,P074,6,4.62,0.0,27.72
2024-07-11,S018,P077,81,8.1,0.0,656.1
2024-07-12,S005,P036,123,4.02,0.0,494.46
2024-09-09,S005,P003,98,4.12,0.0,403.76
2024-12-06,S009,P010,51,3.26,0.11,147.97
2024-08-07,S002,P041,70,14.9,0.0,1043.0
2024-04-29,S005,P002,130,3.13,0.0,406.9
2024-12-02,S007,P059,52,12.83,0.22,520.38
2024-07-06,S003,P050,40,6.85,0.18,224.68
2024-03-04,S004,P057,27,14.96,0.0,403.92
2024-09-13,S017,P059,9,12.12,0.0,109.08
2024-09-15,S007,P083,37,8.05,0.0,297.85
2024-03-31,S011,P073,96,2.34,0.0,224.64
2024-02-28,S018,P059,58,12.92,0.0,749.36
2024-03-19,S020,P074,68,4.77,0.0,324.36
2024-05-10,S004,P019,16,5.36,0.0,85.76
2024-08-14,S020,P016,88,12.51,0.0,1100.88
2024-06-06,S004,P010,22,3.25,0.0,71.5
2024-09-19,S015,P101,15,13.02,0.0,195.3
2024-06-01,S009,P097,82,11.24,0.22,718.91
2024-01-11,S002,P107,73,4.56,0.0,332.88
2024-07-28,S015,P038,39,11.68,0.0,455.52
2024-04-06,S014,P011,15,14.98,0.12,197.74
2024-10-23,S013,P034,26,7.28,0.0,189.28
2024-10-03,S020,P040,84,8.53,0.0,716.52
2024-04-19,S011,P091,124,6.45,0.0,799.8
2024-07-22,S014,P103,18,9.0,0.0,162.0
2024-09-30,S001,P089,62,2.22,0.0,137.64
2024-08-22,S015,P077,74,7.89,0.0,583.86
2024-08-25,S011,P090,29,6.86,0.05,188.99
2024-03-30,S014,P025,60,9.63,0.0,577.8
2024-12-13,S014,P113,94,9.16,0.0,861.04
2024-02-12,S017,P110,18,8.62,0.1,139.64
2024-08-04,S014,P100,51,7.0,0.0,357.0
2024-02-22,S018,P074,39,4.81,0.0,187.59
2024-06-10,S004,P020,67,9.75,0.0,653.25
2024-04-27,S011,P002,120,3.2,0.0,384.0
2024-11-14,S014,P048,57,9.15,0.0,521.55
2024-02-07,S019,P022,11,5.24,0.0,57.64
2024-04-06,S002,P093,55,10.94,0.0,601.7
2024-03-20,S004,P101,33,13.37,0.0,441.21
2024-07-29,S013,P034,54,7.11,0.0,383.94
2024-03-27,S010,P023,19,12.04,0.06,215.03
2024-06-21,S010,P110,84,8.15,0.25,513.45
2024-01-21,S020,P095,101,14.51,0.0,1465.51
2024-03-11,S009,P039,62,10.17,0.0,630.54
2024-08-16,S017,P094,16,15.38,0.0,246.08
2024-11-15,S009,P009,64,2.12,0.0,135.68
2024-12-22,S004,P086,119,7.81,0.0,929.39
2024-07-03,S013,P038,119,11.51,0.0,1369.69
2024-05-19,S012,P008,36,13.89,0.0,500.04
2024-04-23,S020,P092,15,5.53,0.0,82.95
2024-04-17,S010,P027,83,4.68,0.0,388.44
2024-04-06,S015,P060,39,9.41,0.0,366.99
2024-08-23,S016,P071,17,5.1,0.0,86.7
2024-08-11,S001,P108,114,11.35,0.0,1293.9
2024-11-16,S008,P018,81,6.17,0.0,499.77
2024-03-27,S008,P078,50,2.66,0.13,115.71
2024-12-19,S016,P007,66,11.35,0.0,749.1
2024-06-11,S014,P041,39,15.12,0.25,442.26
2024-03-02,S005,P116,107,7.83,0.0,837.81
2024-11-05,S008,P080,68,11.97,0.0,813.96
2024-07-05,S020,P075,119,15.67,0.0,1864.73
2024-03-22,S006,P104,34,7.72,0.0,262.48
2024-02-26,S015,P044,46,3.51,0.0,161.46
2024-11-07,S010,P036,27,3.82,0.0,103.14
2024-10-07,S009,P076,18,9.11,0.0,163.98
2024-06-16,S014,P066,77,3.3,0.0,254.1
2024-11-11,S005,P117,74,8.78,0.0,649.72
2024-11-15,S014,P066,15,3.41,0.0,51.15
2024-05-06,S012,P014,35,14.07,0.0,492.45
2024-06-27,S004,P044,107,3.49,0.0,373.43
2024-11-02,S004,P025,49,9.39,0.0,460.11
2024-02-24,S012,P118,89,10.93,0.0,972.77
2024-01-22,S005,P037,94,13.23,0.16,1044.64
2024-06-15,S014,P084,67,6.15,0.0,412.05
2024-08-20,S002,P105,89,14.69,0.0,1307.41
2024-03-02,S006,P052,30,2.35,0.0,70.5
2024-07-27,S003,P101,76,13.61,0.09,941.27
2024-01-15,S006,P041,31,14.45,0.0,447.95
2024-04-17,S014,P007,72,11.26,0.11,721.54
2024-12-20,S020,P049,38,2.52,0.0,95.76
2024-06-24,S011,P034,72,6.86,0.0,493.92
2024-10-21,S018,P083,41,7.95,0.0,325.95
2024-07-29,S004,P008,9,13.94,0.0,125.46
2024-12-06,S013,P118,94,10.18,0.0,956.92
2024-04-27,S020,P078,32,2.59,0.0,82.88
2024-03-08,S014,P034,8,6.97,0.0,55.76
2024-04-30,S016,P055,56,9.74,0.0,545.44
2024-02-13,S003,P038,101,12.11,0.13,1064.11
2024-10-02,S010,P041,72,15.32,0.0,1103.04
2024-12-08,S019,P007,30,11.54,0.0,346.2
2024-06-03,S019,P072,63,14.67,0.0,924.21
2024-06-12,S020,P065,50,4.21,0.0,210.5
2024-07-11,S006,P067,89,14.2,0.0,1263.8
2024-11-15,S001,P077,37,7.97,0.0,294.89
2024-03-05,S008,P057,72,14.82,0.0,1067.04
2024-10-21,S010,P021,14,10.25,0.0,143.5
2024-08-07,S015,P110,59,8.6,0.0,507.4
2024-10-09,S017,P037,16,14.08,0.0,225.28
2024-11-21,S016,P101,69,13.25,0.09,831.97
2024-07-10,S005,P002,120,3.2,0.22,299.52
2024-07-25,S011,P093,126,10.39,0.0,1309.14
2024-09-09,S015,P001,24,3.06,0.0,73.44
2024-04-12,S019,P007,28,11.13,0.0,311.64
2024-08-28,S013,P111,85,3.79,0.0,322.15
2024-08-19,S009,P044,12,3.52,0.0,42.24
2024-07-11,S017,P090,86,7.11,0.0,611.46
2024-02-14,S003,P019,6,5.09,0.0,30.54
2024-11-18,S016,P006,26,15.15,0.0,393.9
2024-06-30,S005,P037,93,13.62,0.1,1139.99
2024-01-26,S002,P024,47,10.05,0.0,472.35
2024-03-09,S001,P041,74,15.37,0.0,1137.38
2024-03-22,S008,P070,45,13.34,0.0,600.3
2024-08-26,S018,P115,87,5.38,0.0,468.06
2024-11-13,S002,P060,47,9.31,0.14,376.31
2024-03-04,S008,P119,5,9.39,0.0,46.95
2024-06-05,S019,P012,15,8.27,0.0,124.05
2024-02-20,S010,P072,53,14.69,0.0,778.57
2024-11-08,S004,P025,53,9.91,0.0,525.23
2024-09-20,S006,P001,68,2.96,0.0,201.28
2024-07-29,S020,P107,42,4.34,0.0,182.28
2024-03-02,S019,P018,73,5.97,0.0,435.81
2024-09-01,S002,P106,22,2.6,0.0,57.2
2024-09-12,S012,P041,18,15.19,0.0,273.42
2024-02-07,S001,P066,68,3.34,0.24,172.61
2024-02-22,S014,P115,36,5.47,0.0,196.92
2024-08-10,S019,P056,5,8.24,0.0,41.2
2024-09-07,S013,P015,96,2.65,0.0,254.4
2024-03-25,S003,P007,11,11.18,0.0,122.98
2024-04-20,S017,P052,10,2.33,0.0,23.3
2024-09-02,S005,P037,110,13.47,0.0,1481.7
2024-12-07,S002,P078,65,2.72,0.0,176.8
2024-07-26,S003,P017,66,4.66,0.0,307.56
2024-09-02,S001,P103,40,9.15,0.0,366.0
2024-02-23,S005,P109,33,9.11,0.0,300.63
2024-10-14,S008,P043,37,13.82,0.0,511.34
2024-09-30,S018,P112,10,5.54,0.0,55.4
2024-12-24,S014,P016,35,12.07,0.0,422.45
2024-07-15,S010,P108,63,11.42,0.11,640.32
2024-12-06,S003,P014,164,13.89,0.0,2277.96
2024-10-27,S009,P089,63,2.18,0.0,137.34
2024-11-25,S020,P075,88,14.79,0.0,1301.52
2024-02-04,S019,P110,30,8.09,0.0,242.7
2024-05-09,S003,P089,24,2.21,0.0,53.04
2024-07-10,S018,P039,65,9.98,0.0,648.7
2024-11-23,S002,P013,8,6.2,0.0,49.6
2024-02-25,S016,P036,67,3.84,0.0,257.28
2024-04-16,S019,P032,58,10.22,0.0,592.76
2024-04-11,S011,P105,48,15.42,0.0,740.16
2024-12-12,S004,P030,157,10.95,0.0,1719.15
2024-03-23,S010,P056,85,8.59,0.0,730.15
2024-11-02,S016,P015,19,2.61,0.0,49.59
2024-01-18,S015,P034,45,6.96,0.0,313.2
2024-02-13,S006,P075,58,14.75,0.0,855.5
2024-01-17,S016,P029,6,13.71,0.0,82.26
2024-12-27,S017,P091,94,6.56,0.0,616.64
2024-03-31,S018,P018,113,6.27,0.0,708.51
2024-04-14,S012,P053,84,13.51,0.0,1134.84
2024-02-16,S018,P011,104,14.78,0.0,1537.12
2024-07-26,S010,P044,5,3.58,0.0,17.9
2024-07-23,S007,P045,65,13.22,0.0,859.3
2024-06-08,S004,P028,14,6.08,0.0,85.12
2024-01-11,S003,P083,18,8.02,0.0,144.36
2024-08-14,S002,P032,45,9.79,0.0,440.55
2024-07-10,S013,P096,79,9.08,0.0,717.32
2024-07-27,S020,P071,44,4.85,0.0,213.4
2024-02-04,S017,P108,84,11.73,0.0,985.32
2024-05-31,S004,P101,113,13.47,0.0,1522.11
2024-02-10,S004,P021,31,9.9,0.0,306.9
2024-03-18,S006,P043,47,13.95,0.0,655.65
2024-09-09,S008,P040,35,8.8,0.0,308.0
2024-09-14,S007,P106,69,2.61,0.0,180.09
2024-09-07,S007,P026,24,7.07,0.0,169.68
2024-03-19,S006,P015,50,2.56,0.0,128.0
2024-03-11,S015,P060,54,9.14,0.0,493.56
2024-12-10,S006,P035,47,3.14,0.0,147.58
2024-03-16,S011,P116,15,7.68,0.0,115.2
2024-01-07,S006,P067,15,14.23,0.0,213.45
2024-09-10,S016,P037,77,13.5,0.0,1039.5
2024-09-03,S009,P086,27,8.01,0.0,216.27
2024-11-03,S005,P063,119,4.49,0.0,534.31
2024-10-26,S008,P118,71,10.27,0.0,729.17
2024-05-02,S006,P118,46,10.8,0.08,457.06
2024-07-07,S002,P005,17,8.43,0.0,143.31
2024-06-29,S010,P094,17,14.62,0.0,248.54
2024-04-08,S013,P055,46,9.78,0.0,449.88
2024-07-22,S019,P038,55,12.1,0.12,585.64
2024-12-22,S014,P007,100,11.63,0.0,1163.0
2024-10-18,S014,P002,82,3.21,0.0,263.22
2024-12-01,S008,P114,114,8.64,0.0,984.96
2024-08-06,S009,P036,28,3.98,0.0,111.44
2024-09-13,S011,P032,93,9.71,0.0,903.03
2024-10-05,S011,P051,63,3.15,0.1,178.6
2024-06-19,S009,P021,71,10.24,0.0,727.04
2024-11-22,S002,P100,21,7.07,0.0,148.47
2024-05-14,S009,P022,51,5.32,0.0,271.32
2024-06-19,S018,P042,39,5.88,0.0,229.32
2024-05-20,S018,P056,11,8.35,0.0,91.85
2024-03-04,S017,P096,35,9.53,0.19,270.18
2024-05-04,S005,P079,48,7.55,0.0,362.4
2024-10-21,S016,P025,66,9.84,0.0,649.44
2024-09-21,S003,P054,55,12.04,0.09,602.6
2024-08-15,S010,P029,73,14.06,0.0,1026.38
2024-08-10,S010,P002,53,3.24,0.0,171.72
2024-02-20,S009,P096,59,9.44,0.0,556.96
2024-02-21,S001,P047,53,6.58,0.0,348.74
2024-06-22,S003,P017,52,4.43,0.0,230.36
2024-01-11,S019,P017,50,4.46,0.0,223.0
2024-11-18,S003,P044,16,3.39,0.0,54.24
2024-01-12,S009,P019,16,5.29,0.0,84.64
2024-11-06,S001,P118,55,10.62,0.0,584.1
2024-10-19,S008,P078,21,2.58,0.0,54.18
2024-04-05,S007,P094,79,14.71,0.0,1162.09
2024-03-09,S013,P096,46,8.96,0.23,317.36
2024-03-17,S009,P055,33,9.62,0.0,317.46
2024-12-26,S015,P043,17,13.82,0.0,234.94
2024-07-05,S016,P106,8,2.51,0.0,20.08
2024-07-08,S001,P038,94,12.3,0.1,1040.58
2024-07-05,S011,P034,78,7.04,0.0,549.12
2024-05-25,S011,P014,14,13.98,0.0,195.72
2024-03-13,S004,P090,10,6.64,0.0,66.4
2024-11-17,S010,P105,27,14.62,0.0,394.74
2024-02-09,S009,P015,12,2.64,0.0,31.68
2024-11-09,S015,P045,71,12.88,0.23,704.15
2024-01-26,S017,P006,18,14.61,0.0,262.98
2024-06-22,S008,P109,81,8.33,0.0,674.73
2024-02-22,S016,P044,35,3.47,0.0,121.45
2024-01-12,S017,P062,4,14.48,0.0,57.92
2024-11-10,S008,P083,31,7.95,0.0,246.45
2024-12-24,S006,P071,77,4.99,0.09,349.65
2024-10-16,S018,P047,78,6.51,0.0,507.78
2024-10-08,S008,P008,29,13.6,0.0,394.4
2024-05-25,S014,P087,82,2.81,0.0,230.42
2024-08-31,S009,P074,27,4.62,0.0,124.74
2024-07-30,S009,P108,70,12.01,0.0,840.7
2024-05-12,S008,P108,13,11.31,0.0,147.03
2024-04-25,S018,P058,55,10.6,0.0,583.0
2024-05-05,S002,P114,86,8.0,0.0,688.0
2024-10-30,S014,P049,38,2.47,0.0,93.86
2024-10-18,S011,P086,85,7.86,0.0,668.1
2024-09-06,S003,P049,122,2.56,0.0,312.32
2024-07-23,S006,P034,17,7.02,0.18,97.86
2024-12-22,S007,P054,59,11.64,0.0,686.76
2024-04-25,S011,P113,83,9.11,0.0,756.13
2024-04-21,S007,P006,43,14.57,0.0,626.51
2024-08-01,S020,P046,101,8.26,0.0,834.26
2024-07-26,S011,P048,110,8.96,0.0,985.6
2024-10-16,S006,P061,34,5.03,0.0,171.02
2024-09-21,S012,P009,39,2.15,0.0,83.85
2024-02-12,S016,P052,71,2.23,0.0,158.33
2024-10-03,S005,P012,11,8.09,0.0,88.99
2024-06-18,S014,P099,45,11.56,0.0,520.2
2024-11-03,S002,P062,77,15.42,0.0,1187.34
2024-09-07,S016,P111,5,3.9,0.0,19.5
2024-03-16,S015,P003,43,4.11,0.21,139.62
2024-01-13,S016,P100,41,6.97,0.0,285.77
2024-03-31,S002,P019,57,5.34,0.0,304.38
2024-05-16,S001,P110,101,8.16,0.2,659.33
2024-10-17,S003,P085,128,7.74,0.0,990.72
2024-05-24,S003,P034,110,7.25,0.0,797.5
2024-08-26,S012,P021,59,10.12,0.0,597.08
2024-09-11,S002,P058,15,10.96,0.0,164.4
2024-07-14,S006,P064,37,15.68,0.0,580.16
2024-07-03,S017,P037,5,13.62,0.0,68.1
2024-12-17,S009,P028,24,6.07,0.0,145.68
2024-02-09,S003,P080,40,12.2,0.0,488.0
2024-04-14,S002,P016,24,12.4,0.17,247.01
2024-02-20,S002,P031,66,8.35,0.0,551.1
2024-08-21,S012,P085,80,7.98,0.0,638.4
2024-01-29,S007,P095,62,14.5,0.0,899.0
2024-07-18,S005,P119,67,9.65,0.12,568.96
2024-01-23,S011,P119,9,8.82,0.0,79.38
2024-08-07,S017,P037,80,13.81,0.0,1104.8
2024-01-15,S001,P005,27,8.63,0.0,233.01
2024-02-25,S003,P088,126,12.58,0.0,1585.08
2024-08-16,S012,P065,86,4.01,0.0,344.86
2024-12-27,S020,P108,70,12.26,0.0,858.2
2024-08-28,S016,P005,75,8.34,0.0,625.5
2024-12-03,S005,P105,150,14.83,0.0,2224.5
2024-01-10,S004,P013,124,6.08,0.11,670.99
2024-06-18,S016,P040,73,8.56,0.0,624.88
2024-11-13,S001,P090,59,6.85,0.0,404.15
2024-06-19,S001,P097,97,11.41,0.0,1106.77
2024-10-14,S001,P013,80,6.38,0.15,433.84
2024-08-11,S015,P045,27,13.35,0.0,360.45
2024-12-02,S019,P044,65,3.62,0.0,235.3
2024-05-07,S002,P068,23,4.4,0.0,101.2
2024-05-03,S002,P075,43,15.28,0.0,657.04
2024-04-01,S002,P015,11,2.65,0.0,29.15
2024-08-15,S008,P013,47,6.33,0.0,297.51
2024-09-25,S013,P028,81,6.02,0.13,424.23
2024-06-28,S012,P095,72,14.95,0.0,1076.4
2024-11-06,S002,P048,81,8.83,0.0,715.23
2024-11-22,S002,P076,82,8.83,0.0,724.06
2024-11-08,S001,P042,72,5.67,0.19,330.67
2024-07-12,S019,P043,47,14.1,0.21,523.53
2024-04-28,S014,P079,61,7.41,0.0,452.01
2024-11-05,S012,P067,69,14.08,0.0,971.52
2024-02-01,S002,P012,26,7.83,0.0,203.58
2024-09-23,S010,P029,22,14.45,0.18,260.68
2024-06-24,S011,P001,122,3.08,0.0,375.76
